,mean_test_mae,mean_test_wmae,mean_test_rmse,mean_test_wrmse,param_alpha,param_degree,param_gamma,param_kernel,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,std_test_mae,rank_test_mae,split0_test_wmae,split1_test_wmae,split2_test_wmae,split3_test_wmae,split4_test_wmae,split5_test_wmae,split6_test_wmae,split7_test_wmae,split8_test_wmae,split9_test_wmae,std_test_wmae,rank_test_wmae,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,std_test_rmse,rank_test_rmse,split0_test_wrmse,split1_test_wrmse,split2_test_wrmse,split3_test_wrmse,split4_test_wrmse,split5_test_wrmse,split6_test_wrmse,split7_test_wrmse,split8_test_wrmse,split9_test_wrmse,std_test_wrmse,rank_test_wrmse
10,-0.19007681124296602,-0.4705186486974172,-0.7737036118495559,-1.9791122849048384,1e-05,,0.013333333333333334,rbf,10,10.984738636016846,0.28280436705858863,0.2310643672943115,0.009715308628415492,"{'alpha': 1e-05, 'gamma': 0.013333333333333334, 'kernel': 'rbf'}",-0.2070989819127469,-0.14760983682932094,-0.22512097362712846,-0.18085136792861084,-0.20702132207966145,-0.19152247474707015,-0.18914714347612327,-0.16588796006061365,-0.1961136978964396,-0.19039435387194448,0.020780077862325375,59,-0.4929392895736565,-0.1992310241446084,-0.6099204035345035,-0.41706486743538895,-0.7137575179047175,-0.6808618039183472,-0.6150754923986467,-0.2847089097042415,-0.3486779049273978,-0.34294927343266396,0.16921591512344872,153,-0.8953091260089936,-0.3609689633164342,-1.3542774372195128,-0.6224958799009854,-1.0482928165759744,-0.8727864696909009,-0.7684527088807317,-0.4841513700681538,-0.7005193627327454,-0.6297819841011278,0.272070142078278,146,-2.1425341540359373,-0.4485941769099589,-3.6604054119496503,-1.525039997456088,-2.960022114466625,-2.915965775903254,-2.807448065119305,-0.9834829110944128,-1.2916925373593595,-1.0559377047537937,1.0121370655373034,235
11,-0.14980520112962598,-0.3527375969062215,-0.5227069876140966,-1.3987882655979156,1e-05,,0.013333333333333334,laplacian,11,153.94376828670502,174.13224856452638,8.392789340019226,9.117150250837703,"{'alpha': 1e-05, 'gamma': 0.013333333333333334, 'kernel': 'laplacian'}",-0.1667944644336065,-0.12629505741015307,-0.15203834993905027,-0.14977810774374994,-0.15433156240866333,-0.1634145740230353,-0.142410025622244,-0.1413057123897014,-0.14373165659741793,-0.1579525007286378,0.011323643201394744,7,-0.4790292513336486,-0.15250313506927335,-0.26241402778054984,-0.2878405961453161,-0.40713189601596494,-0.6645300342925371,-0.5352059153160903,-0.23549811555144975,-0.20410843057036804,-0.29911456698701777,0.15511044289618844,29,-0.7673253730916694,-0.2769183140450955,-0.4288862346920559,-0.4802363261836994,-0.5832391575224576,-0.7931696412199732,-0.6403901954240263,-0.4221151008516566,-0.3877004646862275,-0.44708906842410373,0.1598697607233978,6,-2.3758685675653397,-0.31576214402826935,-0.7728835384876477,-0.9852736956595892,-1.471014251679006,-3.0769101725565475,-2.569468766544981,-0.9476460145212816,-0.5614458468353987,-0.9116096581010976,0.8957789760320805,82
12,-0.530921490569504,-0.5946421600350982,-1.0737768048460594,-1.451439033271009,1e-05,,0.02,linear,12,40.643161153793336,62.34231603717412,0.2866490602493286,0.4160776991789521,"{'alpha': 1e-05, 'gamma': 0.02, 'kernel': 'linear'}",-0.5112642209778464,-0.5430859744976958,-0.5588671537545924,-0.5186395923704791,-0.5978655756629117,-0.4942291398047217,-0.4799096812108435,-0.5163149999124111,-0.5460825182479316,-0.5429560492556064,0.032379420611398445,226,-0.7152272304632291,-0.4498610005633461,-0.5730193054741385,-0.605245941669683,-0.5670709146391475,-0.7912296732129159,-0.7052401646853015,-0.4722616960433171,-0.5336013284144431,-0.5336643451854604,0.10494871552849556,236,-1.0572478922784212,-1.0209449607965724,-1.0752638764730296,-1.0379927632247594,-1.2017937450575211,-1.1115635850987458,-0.9764713268067506,-1.0059994992154075,-1.0638321541851836,-1.1866582453242054,0.07004750556035783,236,-2.0925688653924315,-0.8324207956510562,-1.0974703420746992,-1.3968151993441609,-1.1223323390899371,-2.6025840922176533,-2.3218600698568,-0.8998992644624432,-1.0537841456828447,-1.0946552189380658,0.6085398752682956,192
13,-0.19526321452418066,-0.4771408285524796,-0.7261455098157317,-1.9350557504454817,1e-05,,0.02,rbf,13,10.936683249473571,0.4011557577971528,0.2269031047821045,0.011633445721405072,"{'alpha': 1e-05, 'gamma': 0.02, 'kernel': 'rbf'}",-0.21547880743503506,-0.15377895789011412,-0.2217820294545571,-0.1848107379767484,-0.21597617234439492,-0.19269341441495655,-0.19593977729761375,-0.1754636856858556,-0.20053090418879066,-0.19617765855374075,0.019490535889143474,70,-0.5307307917825863,-0.21986855632623775,-0.5628087502228182,-0.4094471999038395,-0.7524567702067135,-0.6932860494369614,-0.6142620297011269,-0.29897258681237737,-0.3385448430640551,-0.3510307080680803,0.17004667196680345,157,-0.9339264412761332,-0.32167074047595745,-1.2325970690307448,-0.5670972173699707,-0.9269487875578368,-0.8083814252510152,-0.7529033399686929,-0.47006435534147395,-0.6482338811824558,-0.5996318407030359,0.24980321601446756,111,-2.314780167619498,-0.4118006014506465,-3.345276120262413,-1.419938255814326,-3.0225499067431176,-2.9704200368352964,-2.7623393935012843,-1.0059716022907512,-1.098990779876632,-0.9984906400608532,1.0048353881902372,232
14,-0.14440894032294127,-0.3551717019493178,-0.5182674228698928,-1.4245143695831397,1e-05,,0.02,laplacian,14,42.16097023487091,3.2977235178703133,3.83270411491394,0.35330987316485235,"{'alpha': 1e-05, 'gamma': 0.02, 'kernel': 'laplacian'}",-0.1634064917038877,-0.12127613155012636,-0.1440685411009183,-0.14600319813276133,-0.1471387698995908,-0.15721199705028435,-0.14050994477381287,-0.13512287255547697,-0.13840208688619685,-0.15094936957635735,0.011181924184908851,3,-0.4803457900562622,-0.15406805666145595,-0.26663281342298956,-0.2915436280825664,-0.4094120373347755,-0.6763014717279733,-0.5395565299607952,-0.23512369966489646,-0.20683736170744715,-0.2918956308740164,0.15763294813800224,35,-0.7789263417486249,-0.26660265403973904,-0.4281840465348149,-0.4701858661013282,-0.5656538558281929,-0.7936182507834739,-0.6400988329015179,-0.4248683196473789,-0.38779832585162344,-0.4267377352622344,0.16393132252841985,3,-2.3952766504974177,-0.3098422106925647,-0.8316712237948841,-1.0210790961231495,-1.4823608856825914,-3.1885917789108555,-2.5688307778824657,-0.9860995862646732,-0.5921505796497923,-0.8692409063330034,0.911988894179858,101
15,-0.5303061643994058,-0.5922919041430905,-1.0690715101521926,-1.443311714854118,0.001,,,linear,15,9.23886971473694,0.22485511771693548,0.07164552211761474,0.004076433331316393,"{'alpha': 0.001, 'gamma': None, 'kernel': 'linear'}",-0.5096460341461282,-0.5431378784465176,-0.5604827683738239,-0.5188822480636918,-0.5968843763892817,-0.4947654512718663,-0.4733785019620837,-0.5193906228434015,-0.5462571323111928,-0.5402366301860712,0.03322857668758618,221,-0.7114301376568237,-0.4503828478998595,-0.5733513339134871,-0.6058244439137277,-0.5652085356358882,-0.7906402688162957,-0.6934411179474621,-0.473431099034676,-0.5303174829067169,-0.5288917737059682,0.10352246918007993,231,-1.0536281723406486,-1.0240790732493126,-1.0776852557152237,-1.0390722977941471,-1.204300361134676,-1.113273878491644,-0.9645774428516662,-1.0117723518787658,-1.0644334106828983,-1.1378928573829417,0.06514426326392883,231,-2.0802486230571744,-0.8353452511982563,-1.0958339071338723,-1.4002488799565962,-1.121615421554073,-2.601476382647815,-2.293682840996586,-0.9023458956025407,-1.0471536193827835,-1.0551663270114826,0.6054844450441283,181
16,-0.1717970800625833,-0.4287970167003321,-0.8050842004740242,-1.9823995334770792,0.001,,,rbf,16,10.930838632583619,0.3095127782275992,0.24064388275146484,0.016290458834262413,"{'alpha': 0.001, 'gamma': None, 'kernel': 'rbf'}",-0.18630391551513076,-0.13944440879524952,-0.20437738014288215,-0.15831480837607556,-0.19357338139876298,-0.1681478424882537,-0.16261124909814853,-0.1459449087434978,-0.18339806026332545,-0.17585484580450655,0.01972733612969941,35,-0.44889078433791935,-0.16553531728686127,-0.5870592227991802,-0.36797433199533663,-0.5570628450017192,-0.6865223147659212,-0.5631879017523426,-0.2532019302293013,-0.3423201985272514,-0.3162153203074886,0.15823358730833326,146,-0.8960999987984903,-0.4068632843448388,-1.4011243020478883,-0.5963310066719153,-1.1172165611865037,-0.8932553777172866,-0.7680422580631924,-0.4824135321073376,-0.7915419859298236,-0.6979536978729641,0.2807231805851928,155,-2.156602677906211,-0.4857064202922792,-3.7275199294534738,-1.5115901431502228,-2.3244781796762064,-3.1683304716023293,-2.794304879852561,-0.971889317549818,-1.524928989805418,-1.1586443254822758,0.9812831807504336,237
17,-0.15329605499351145,-0.34822455182971346,-0.5281448426258631,-1.3671213671474285,0.001,,,laplacian,17,115.06434347629549,145.57827727852953,12.179685926437378,16.378318947583306,"{'alpha': 0.001, 'gamma': None, 'kernel': 'laplacian'}",-0.16710558612787102,-0.13135227511184547,-0.15769417605901095,-0.15289759121090624,-0.16006488441948366,-0.16624273518258995,-0.14232964820388294,-0.1454021555336398,-0.14793035102293384,-0.1619411470629501,0.010914543372042609,14,-0.4719617424646419,-0.1550791430653967,-0.2558433920834824,-0.28932182058532785,-0.4008122466618281,-0.6448260734715178,-0.5319968728969233,-0.2296416039258572,-0.19926130015231244,-0.30350132298984694,0.1507919689695781,22,-0.7482958991742455,-0.2962969434411594,-0.43875890278246776,-0.4927539024682458,-0.5974332544693169,-0.7820513727113009,-0.6440823918304734,-0.41397615378584546,-0.39464435308549217,-0.4731552525100839,0.15101455278684647,11,-2.325454229235953,-0.3329997467408517,-0.7309265671400658,-0.9770615667984222,-1.4331589988907667,-2.936680359126565,-2.5716410335569244,-0.8753512758702761,-0.5419490118932759,-0.945990882221184,0.8696862664499498,57
18,-0.5303061643994058,-0.5922919041430905,-1.0690715101521926,-1.443311714854118,0.001,,0.008,linear,18,15.115597343444824,17.389562223602642,0.12695868015289308,0.15747471877780356,"{'alpha': 0.001, 'gamma': 0.008, 'kernel': 'linear'}",-0.5096460341461282,-0.5431378784465176,-0.5604827683738239,-0.5188822480636918,-0.5968843763892817,-0.4947654512718663,-0.4733785019620837,-0.5193906228434015,-0.5462571323111928,-0.5402366301860712,0.03322857668758618,221,-0.7114301376568237,-0.4503828478998595,-0.5733513339134871,-0.6058244439137277,-0.5652085356358882,-0.7906402688162957,-0.6934411179474621,-0.473431099034676,-0.5303174829067169,-0.5288917737059682,0.10352246918007993,231,-1.0536281723406486,-1.0240790732493126,-1.0776852557152237,-1.0390722977941471,-1.204300361134676,-1.113273878491644,-0.9645774428516662,-1.0117723518787658,-1.0644334106828983,-1.1378928573829417,0.06514426326392883,231,-2.0802486230571744,-0.8353452511982563,-1.0958339071338723,-1.4002488799565962,-1.121615421554073,-2.601476382647815,-2.293682840996586,-0.9023458956025407,-1.0471536193827835,-1.0551663270114826,0.6054844450441283,181
19,-0.17506872053256242,-0.42953543313114134,-0.8190792202709376,-1.9823359280196104,0.001,,0.008,rbf,19,10.888975930213928,0.3571813274845639,0.23588314056396484,0.013169841553176069,"{'alpha': 0.001, 'gamma': 0.008, 'kernel': 'rbf'}",-0.18985339666560505,-0.14360237261741646,-0.20712472378560545,-0.1601547084233266,-0.19756274218657413,-0.17004618461823792,-0.1650619428286308,-0.1487449712961187,-0.1886747885942554,-0.17986137430985352,0.01997776181312315,38,-0.4499823172696318,-0.16877350446202175,-0.590055781414184,-0.3667727996839073,-0.5428735208869634,-0.6885566346793335,-0.5652080256423775,-0.2525631198594302,-0.35538206820926255,-0.3151865592043017,0.1569582531735757,147,-0.9071714955216444,-0.4331017727387184,-1.40482739135323,-0.6001913127622454,-1.1491104949434938,-0.9007827292460652,-0.7735340834062285,-0.4855605476080874,-0.8333560026608839,-0.7031563724687795,0.2811225316917421,157,-2.161347957139277,-0.5147485050971851,-3.7217328839727064,-1.5006817408529438,-2.247093418710425,-3.1737632958198256,-2.7962041736866086,-0.9614331015808892,-1.6036163737926838,-1.142737829543561,0.9739570806025304,236
20,-0.15477990980004558,-0.34800269474449996,-0.5302093161964073,-1.3619687757602141,0.001,,0.008,laplacian,20,138.087438416481,186.4089854803188,13.90505747795105,19.631772213883327,"{'alpha': 0.001, 'gamma': 0.008, 'kernel': 'laplacian'}",-0.16773925371441528,-0.13328718481688032,-0.16013748079781912,-0.15409783744067862,-0.16201278561049565,-0.16751178706440684,-0.14299203114118164,-0.14711743071907424,-0.1493682598421831,-0.1635350468533209,0.010849294224912182,16,-0.4709030293492942,-0.15664869392686068,-0.25518408031840384,-0.28974757158111614,-0.4005902718154129,-0.640784029525693,-0.5324881457673649,-0.22957929580956365,-0.19869885370894969,-0.3054029756423404,0.14979369805237466,21,-0.7436475914037771,-0.3026088778155895,-0.44503287377053974,-0.4945362817246515,-0.6005445036775435,-0.7789460810273999,-0.6460739532621809,-0.4140638830602633,-0.3967964132048595,-0.4798427030172679,0.14830800367900507,14,-2.3131365438752143,-0.33863267000495323,-0.7266589571946347,-0.9744794472134588,-1.4291830823252545,-2.9025408905588286,-2.5754727773959303,-0.8657048491356386,-0.5388917129204697,-0.9549868269777562,0.8628756377665995,51
21,-0.5303061643994058,-0.5922919041430905,-1.0690715101521926,-1.443311714854118,0.001,,0.01,linear,21,10.0853351354599,0.4346416078439954,0.0979886770248413,0.022061059575673548,"{'alpha': 0.001, 'gamma': 0.01, 'kernel': 'linear'}",-0.5096460341461282,-0.5431378784465176,-0.5604827683738239,-0.5188822480636918,-0.5968843763892817,-0.4947654512718663,-0.4733785019620837,-0.5193906228434015,-0.5462571323111928,-0.5402366301860712,0.03322857668758618,221,-0.7114301376568237,-0.4503828478998595,-0.5733513339134871,-0.6058244439137277,-0.5652085356358882,-0.7906402688162957,-0.6934411179474621,-0.473431099034676,-0.5303174829067169,-0.5288917737059682,0.10352246918007993,231,-1.0536281723406486,-1.0240790732493126,-1.0776852557152237,-1.0390722977941471,-1.204300361134676,-1.113273878491644,-0.9645774428516662,-1.0117723518787658,-1.0644334106828983,-1.1378928573829417,0.06514426326392883,231,-2.0802486230571744,-0.8353452511982563,-1.0958339071338723,-1.4002488799565962,-1.121615421554073,-2.601476382647815,-2.293682840996586,-0.9023458956025407,-1.0471536193827835,-1.0551663270114826,0.6054844450441283,181
