,mean_test_mae,mean_test_wmae,mean_test_rmse,mean_test_wrmse,param_ccp_alpha,param_criterion,param_max_depth,param_min_samples_split,param_n_estimators,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,split5_test_mae,split6_test_mae,split7_test_mae,split8_test_mae,split9_test_mae,std_test_mae,rank_test_mae,split0_test_wmae,split1_test_wmae,split2_test_wmae,split3_test_wmae,split4_test_wmae,split5_test_wmae,split6_test_wmae,split7_test_wmae,split8_test_wmae,split9_test_wmae,std_test_wmae,rank_test_wmae,split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,split4_test_rmse,split5_test_rmse,split6_test_rmse,split7_test_rmse,split8_test_rmse,split9_test_rmse,std_test_rmse,rank_test_rmse,split0_test_wrmse,split1_test_wrmse,split2_test_wrmse,split3_test_wrmse,split4_test_wrmse,split5_test_wrmse,split6_test_wrmse,split7_test_wrmse,split8_test_wrmse,split9_test_wrmse,std_test_wrmse,rank_test_wrmse
10,-0.09187327277118323,-0.38971090856745494,-0.3928229375432905,-1.1731572919762452,0.0,squared_error,,3,500,10,289.08122491836554,186.34943772791854,0.24730706214904785,0.1582485978929526,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 3, 'n_estimators': 500}",-0.09081969589241486,-0.08537272112013071,-0.08688361174292275,-0.10669742638554734,-0.09417381852650783,-0.08839928707431274,-0.07653958571164055,-0.11284443489973675,-0.0915215914909938,-0.08548055486762503,0.010105853020603744,29,-0.34737013887468315,-0.25540383458411764,-0.18746907645766314,-0.40942124549361025,-0.3700300033083837,-0.3254359194229164,-0.25092261666441035,-1.2172949933966215,-0.29958987839227796,-0.2341713790798646,0.2832158102831315,29,-0.2933738158250535,-0.21195138659967885,-0.25332956338824014,-0.6328821743317364,-0.41641990096464393,-0.2877503793307946,-0.19444692912855568,-0.8419101256362034,-0.3764839819379721,-0.41968111829002575,0.1932121140329908,56,-0.8802521850099805,-0.4632477527331111,-0.35684033485676225,-1.3821688795040892,-1.1464888138824805,-0.6773423329352359,-0.4208548526732599,-4.836640568380654,-0.8617293771784644,-0.7060078226084128,1.2589143141870958,46
11,-0.09186808562064501,-0.38973825065570383,-0.3888780326473122,-1.1690733899554633,0.0,squared_error,,3,1000,11,780.710465502739,517.3898652907361,0.6148012638092041,0.44086541260387974,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 3, 'n_estimators': 1000}",-0.09088715461119737,-0.08523591485190075,-0.08732683960191298,-0.1071757256903019,-0.09530961762894696,-0.08739422763079678,-0.07699713923181598,-0.11212456949373996,-0.09135088501353376,-0.0848787824523035,0.010061522067663323,27,-0.3432994468746007,-0.25581689513274597,-0.18879296162486803,-0.4123259604243756,-0.3783949944950853,-0.32065895485129775,-0.2535497730266986,-1.2055983317855812,-0.3054947151696101,-0.23345047317217554,0.2795673694173298,30,-0.2875324701245701,-0.21529791801685266,-0.2538085279816787,-0.6362170547668459,-0.4257211675229027,-0.2794575807838032,-0.197518435651594,-0.8329894932544343,-0.37031998981293823,-0.3899176885575026,0.19166391436797012,37,-0.8458481664619258,-0.4736493906826553,-0.36084920172775203,-1.399047919486652,-1.1595230642578127,-0.6634864391810671,-0.4291936313318131,-4.788643863971312,-0.9001555732992751,-0.6703366491543691,1.2457801042872327,36
12,-0.0925702271823658,-0.39275291816327146,-0.3929874277556301,-1.1783102597036224,0.0,squared_error,,4,100,12,76.10556867122651,58.27850152229658,0.06994943618774414,0.055348106676369746,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 4, 'n_estimators': 100}",-0.09122545087666853,-0.083163455652831,-0.08691985009431775,-0.10581488256548988,-0.09547230901830793,-0.09074116332000998,-0.07781696387475144,-0.11385271524373228,-0.09232946034671118,-0.08836602083083805,0.009988730554943172,62,-0.3408643119673862,-0.2431272290352281,-0.18294690933910265,-0.4085168553046212,-0.3867697461001025,-0.33674222738278803,-0.2555416842846052,-1.218255363118547,-0.3092726891753047,-0.24549216592502904,0.2831000212458244,59,-0.2867875043019756,-0.19805021803537556,-0.25340188888567816,-0.5967793704085593,-0.40997986251467305,-0.3257457821174041,-0.19996643432869404,-0.8409043418904671,-0.37728314996242535,-0.4409757251110479,0.1885578337459894,57,-0.8354976077922691,-0.4214988118399036,-0.3393849271214214,-1.3533393185366207,-1.12900545199928,-0.7567187973849222,-0.4327137597960343,-4.831002244508392,-0.9390101846991541,-0.7449314933582255,1.2549119431148401,54
13,-0.09280075113412226,-0.3929033955452491,-0.3967272511340179,-1.1923445045317098,0.0,squared_error,,4,150,13,113.21780829429626,88.58598112446953,0.09517889022827147,0.07484083731787297,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 4, 'n_estimators': 150}",-0.0943092354346642,-0.08676900433550876,-0.08741740523677731,-0.10853300152672572,-0.09544296329109866,-0.08769159142264417,-0.07627718195437493,-0.11305078914292407,-0.09126683795575133,-0.08724950104075348,0.010317403030158242,67,-0.372532700472134,-0.25956996095493895,-0.18913527756443024,-0.41561846019102666,-0.3691022306764478,-0.31998696932584875,-0.2497946820979499,-1.2052533382746249,-0.3084374327386508,-0.2396029031564383,0.27877258901888063,61,-0.31937043930478703,-0.22410276253052147,-0.2547686512915552,-0.649606078105902,-0.42322038187324895,-0.28908572578851643,-0.1950299818275391,-0.8317364409469502,-0.3624897213652883,-0.4178623283058715,0.1907106455225039,63,-1.0112273320336305,-0.4963166466346477,-0.36078722135258695,-1.4178031139587914,-1.1235875117959095,-0.6778616637521648,-0.42444933818504027,-4.783871433623747,-0.9211779633082836,-0.7063628206722983,1.2380402087751403,68
14,-0.09295044283885312,-0.391695226100394,-0.3984344823059387,-1.1777038653292533,0.0,squared_error,,4,200,14,124.192134475708,66.81630188968983,0.10375878810882568,0.057771471376995925,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 4, 'n_estimators': 200}",-0.09166041336150756,-0.08560507015070958,-0.08721027086801593,-0.1116027819804695,-0.09417899776369668,-0.08871952730962199,-0.07774204687140583,-0.11344345573665393,-0.09195188845978466,-0.08738997588666561,0.010672688453309577,69,-0.34240894649969145,-0.25699787352688563,-0.1868554088043184,-0.4366691563409241,-0.3625601397741174,-0.3250651676191964,-0.25615513935640805,-1.198793549991198,-0.30892761292363285,-0.24251926616756755,0.2772590308000045,48,-0.28756222214288757,-0.21438234911082485,-0.2582151352082155,-0.7123818334736359,-0.3924390297637652,-0.3121346608938171,-0.19670125905688154,-0.8301971607293599,-0.3636613202633104,-0.4166698524166893,0.20013317076470594,68,-0.8326360515928962,-0.4714938133574922,-0.35865838165614383,-1.5794639812454259,-1.0309272080325358,-0.7266705756888387,-0.4258922343561098,-4.745172337703479,-0.9008135619759554,-0.7053105076836577,1.2355930275956335,53
15,-0.09286068596496858,-0.3927122393454269,-0.4004544832927814,-1.1894671540739925,0.0,squared_error,,4,350,15,185.83862159252172,99.30220661240156,0.1526419162750244,0.08224285716019836,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 4, 'n_estimators': 350}",-0.0921504031652995,-0.08542714500786112,-0.08696110563804645,-0.108559679074018,-0.094408066796766,-0.08996526314897829,-0.07771049713288901,-0.11214566362723788,-0.09293659810231113,-0.0883424379562784,0.009847142930884987,68,-0.3540527514062052,-0.2557972062115563,-0.18532407573873685,-0.41971737053508823,-0.37638090578072664,-0.3284730561994515,-0.25466137852481435,-1.2002556224577108,-0.30810382850568935,-0.24435619809428985,0.27725894915584626,57,-0.2990187066008175,-0.2123465947138266,-0.25565444514326957,-0.6491172154982979,-0.4168182755507145,-0.3163541015368425,-0.19754084582879014,-0.829714216329389,-0.3795127407960529,-0.4484676909298128,0.1907868798542568,70,-0.9038163624569828,-0.4628908185862069,-0.3499979034689232,-1.435894453448143,-1.1619151931530145,-0.7331360141275218,-0.4257793507056707,-4.763008175721786,-0.8985575507291724,-0.7596757183425042,1.233154709370461,65
16,-0.0923172493893447,-0.3921319648484285,-0.3943417669120115,-1.1842316605212344,0.0,squared_error,,4,500,16,474.6082256555557,301.65501566418607,0.4344331741333008,0.30338623271728776,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 4, 'n_estimators': 500}",-0.09303518344049333,-0.08525648171953107,-0.08736057485398199,-0.10811240913169223,-0.09416085675248216,-0.08943659583226701,-0.07670001262720011,-0.11249048964441792,-0.09163535414112436,-0.08498453575025691,0.010203989381933856,53,-0.35653942210515305,-0.25608964224545394,-0.18501060964585928,-0.41437630122348695,-0.3699448299447611,-0.3264653361753931,-0.2517242133911914,-1.223673372569509,-0.30617911741306403,-0.23131680377041236,0.2850259008292411,53,-0.302969866356592,-0.21758987477487027,-0.2602818397746535,-0.6440745745359492,-0.4080450289814298,-0.3017046491135216,-0.1964351407059272,-0.8480045224435763,-0.3713747117788008,-0.3929374606547944,0.19344363416474966,59,-0.9098617423252362,-0.4808756768681384,-0.3454006395477383,-1.4170566463357104,-1.1082812350416842,-0.7009034404288411,-0.4267141069626527,-4.883989951092678,-0.901798406022207,-0.6674347605874574,1.271852975568176,60
17,-0.09245214205357384,-0.3903498033706195,-0.3956804998661197,-1.1776103522237211,0.0,squared_error,,4,1000,17,612.1805236339569,457.4080272629192,0.5001950025558471,0.382825749261284,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': None, 'min_samples_split': 4, 'n_estimators': 1000}",-0.09153254033047044,-0.0852462593988465,-0.08772479655185562,-0.10839776884377997,-0.09488621924151416,-0.08918601195595029,-0.077241769761003,-0.11172502986475846,-0.09192154286276284,-0.08665948172479711,0.009912666835955056,56,-0.34913199661001465,-0.2553993937371061,-0.18746253490716505,-0.4188586683101665,-0.3712174509435331,-0.3268447471346362,-0.2531943411313299,-1.1946225877795231,-0.3074967645858967,-0.23926954856682414,0.27597856090761963,38,-0.29655013838434424,-0.21382890564235169,-0.2581154776014482,-0.6587746583813834,-0.4192203032920819,-0.30026794168770016,-0.1964370630417107,-0.8270860448812344,-0.3759851485530996,-0.4105393171958422,0.19160233917972472,62,-0.8873975815624533,-0.4680877761144805,-0.3534227681836575,-1.452389934266527,-1.127440526861056,-0.7031527430804441,-0.42432727996405334,-4.748574856365835,-0.9084673553300762,-0.7028427005086298,1.2323606175789503,51
18,-0.25646859812714995,-0.6675015244051722,-0.5596160456336167,-1.4306504035774377,0.0,squared_error,3.0,2,100,18,14.501837992668152,15.176517273219304,0.01601536273956299,0.01641462606495916,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 100}",-0.26039955898084705,-0.2572712871790147,-0.2605469008316205,-0.2724379472590795,-0.25616295581598597,-0.2587120200104245,-0.2315218379262211,-0.2525244836559366,-0.2630730430024823,-0.25203594660988743,0.009970154269780577,608,-0.6750643297578868,-0.5558714361234087,-0.4323047675626168,-0.6961170290207473,-0.6214464027583396,-0.6490192885534526,-0.5265745585582221,-1.396101150694698,-0.5987523775181327,-0.5237639035042178,0.25440563583228004,1085,-0.5023201183097331,-0.4346232015058848,-0.477153227517709,-0.7426392739482209,-0.587714388778432,-0.4925414231837062,-0.4024340890261607,-0.869759668458109,-0.5250453982100171,-0.5619296673981934,0.13659717840433147,1077,-1.2334356628254226,-0.8136464704939187,-0.7077656947002899,-1.5987295127188368,-1.3220496661815622,-1.06593172884232,-0.8079271446206254,-4.6643815626722684,-1.1138970746042545,-0.9787395181148802,1.107455272906937,1191
19,-0.2573023076389741,-0.6666715111069836,-0.5597774589107369,-1.4217375150570235,0.0,squared_error,3.0,2,150,19,27.809443950653076,26.537013633310966,0.03230750560760498,0.03180937284467668,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 150}",-0.2661233213541,-0.2579468640092133,-0.2567821050034893,-0.27836481913219796,-0.2533109127961428,-0.2596738278283691,-0.23418312900515,-0.2527108599604984,-0.2625389795739322,-0.2513882577266475,0.010778022126845985,653,-0.6828305551703234,-0.5599547024006345,-0.4275248233492566,-0.7140594148634551,-0.6119344927275026,-0.6509351052335175,-0.5254114277723054,-1.3837994830380391,-0.591749905357536,-0.5185152011572653,0.25221431318622356,1065,-0.5044072273609445,-0.4389643390691101,-0.4718816804079557,-0.7768736095498229,-0.5438525115204964,-0.4955479187824759,-0.40464504065114465,-0.8646978806510192,-0.5308502037592896,-0.5660541773551104,0.13957644171474676,1079,-1.2096347664002225,-0.8237199267187866,-0.7032707517972193,-1.692849775361287,-1.2252233852226502,-1.077059420097975,-0.8086321910836188,-4.616539015396077,-1.0915939967135002,-0.9688519217789016,1.0975647871570695,1135
20,-0.2561103929227385,-0.6644011211612243,-0.5516577890938978,-1.4015007296551265,0.0,squared_error,3.0,2,200,20,22.094014835357665,23.536051739558182,0.02340602874755859,0.02289478550384536,"{'ccp_alpha': 0.0, 'criterion': 'squared_error', 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 200}",-0.2692911626281547,-0.26249897063970656,-0.2545431820619862,-0.26973045535589757,-0.24939206737015066,-0.2568604546958782,-0.2316614330860209,-0.2533301060931161,-0.2613956699287563,-0.2524004273677181,0.010466073696159574,590,-0.6863282784086496,-0.5725233620186819,-0.4259787068737658,-0.6954533073101333,-0.5990073217685743,-0.6420624997544382,-0.5226888994264796,-1.3905703402269634,-0.5899839641805327,-0.5194145316440238,0.25406107231433905,1022,-0.5096263502482308,-0.4492692096829878,-0.4726115184784326,-0.7438793222230831,-0.5090707016416091,-0.4926238174666186,-0.40139270806514293,-0.8644078641637732,-0.5189702171593933,-0.5547261818097072,0.1349875031220858,1006,-1.2194019488584156,-0.8574507650877211,-0.7031412155128886,-1.6068658637253235,-1.0967793253811189,-1.0635500163271725,-0.8044130280169042,-4.620793722844099,-1.082007950387456,-0.960603460410166,1.0992235503087973,1016
